work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Senior-level,Full-time,Data Engineer,131000.0,USD,131000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,153600.0,USD,153600.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,106800.0,USD,106800.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Applied Scientist,220000.0,USD,220000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Applied Scientist,163000.0,USD,163000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,168000.0,USD,168000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,130000.0,USD,130000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,107400.0,USD,107400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,101500.0,USD,101500.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Manager,80000.0,USD,80000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Manager,70000.0,USD,70000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,75000.0,EUR,80976.0,France,Hybrid,France,Medium
2023,Mid-level,Full-time,Research Scientist,300000.0,USD,300000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Research Scientist,100000.0,USD,100000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,175000.0,USD,175000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Architect,135000.0,USD,135000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,164000.0,USD,164000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,300000.0,USD,300000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,211000.0,USD,211000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,276000.0,USD,276000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,184000.0,USD,184000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,115000.0,USD,115000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,110000.0,USD,110000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,139810.0,USD,139810.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,95325.0,USD,95325.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,167000.0,USD,167000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,144000.0,USD,144000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,96000.0,USD,96000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,125000.0,USD,125000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,145000.0,USD,145000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,116000.0,USD,116000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,161000.0,USD,161000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,116300.0,USD,116300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,125000.0,USD,125000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,175564.0,USD,175564.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Architect,144854.0,USD,144854.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,225000.0,USD,225000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,166000.0,USD,166000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,190000.0,USD,190000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,225000.0,USD,225000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,166000.0,USD,166000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,151300.0,USD,151300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,126100.0,USD,126100.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Research Engineer,190000.0,USD,190000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Engineer,152000.0,USD,152000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,202600.0,USD,202600.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,168800.0,USD,168800.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,190000.0,USD,190000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Analyst,180000.0,USD,180000.0,United States,Fully remote,United States,Medium
2023,Executive-level,Full-time,Data Analyst,125000.0,USD,125000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Analyst,113000.0,USD,113000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Analyst,90400.0,USD,90400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Engineer,204300.0,USD,204300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Engineer,139000.0,USD,139000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,282000.0,USD,282000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,208000.0,USD,208000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,185000.0,USD,185000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,124000.0,USD,124000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,240000.0,USD,240000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,157000.0,USD,157000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,212800.0,USD,212800.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Machine Learning Engineer,111600.0,USD,111600.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Architect,183000.0,USD,183000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,147000.0,USD,147000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,169000.0,USD,169000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,91000.0,USD,91000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,210000.0,USD,210000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,70900.0,USD,70900.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,49000.0,USD,49000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,193000.0,USD,193000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,128000.0,USD,128000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,168000.0,USD,168000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,154000.0,USD,154000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,103000.0,USD,103000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,93918.0,USD,93918.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,51962.0,USD,51962.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,180000.0,USD,180000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,275000.0,USD,275000.0,Canada,On-site,Canada,Medium
2023,Mid-level,Full-time,Data Engineer,243000.0,USD,243000.0,Canada,On-site,Canada,Medium
2023,Senior-level,Full-time,Data Scientist,215000.0,USD,215000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,174500.0,USD,174500.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,113000.0,USD,113000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,125000.0,USD,125000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,80000.0,USD,80000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,145000.0,USD,145000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,115000.0,USD,115000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,260000.0,USD,260000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,202000.0,USD,202000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Scientist,130000.0,CAD,96313.0,Canada,Fully remote,Canada,Small
2023,Senior-level,Full-time,Machine Learning Engineer,250000.0,USD,250000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,45000.0,EUR,48585.0,Portugal,Fully remote,Portugal,Medium
2023,Mid-level,Full-time,Data Analyst,40000.0,EUR,43187.0,Portugal,Fully remote,Portugal,Medium
2023,Senior-level,Full-time,Data Science Manager,204000.0,USD,204000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,127500.0,USD,127500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,145500.0,USD,145500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,108000.0,USD,108000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,206000.0,USD,206000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,175100.0,USD,175100.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,122500.0,USD,122500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,82500.0,USD,82500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Manager,110400.0,USD,110400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Manager,68000.0,USD,68000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,190000.0,USD,190000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,160000.0,USD,160000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,95000.0,USD,95000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,75000.0,USD,75000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,136000.0,USD,136000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,104000.0,USD,104000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,130000.0,USD,130000.0,United States,On-site,United States,Medium
